0_2,1_2,2_2,3_2,4_2,5_2,6_2,7_2,8_2,9_2,10_2,11_2,12_2,13_2,14_2,15_2,16_2,17_2,18_2,19_2,20_4,21_4,22_2,23_2,24_2,25_2,26_2,27_2,28_2,29_2,30_2,31_2,32_2,33_2,34_2,35_2,36_2,37_2,38_2,39_2,40_2,41_2,42_2,43_2,44_2,45_2,46_2,47_2,48_2,49_2,50_2,51_2,52_2,53_2,54_4,55_4,56_4,57_2,58_2,59_2,60_2,61_2,62_4,63_4,64_4,65_4,66_4,67_2,68_2,69_2,70_2,71_4,72_4,73_4,74_2,75_4,76_4,77_4,78_4,79_2,80_4,81_4
1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,2,2,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,3,3,3,1,1,1,1,1,3,3,3,3,3,1,1,1,1,3,0,3,1,1,3,3,2,1,3,1
1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,2,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,3,3,3,1,1,1,1,1,3,3,2,0,3,1,1,1,1,2,3,1,1,3,3,3,3,1,3,0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,3,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,2,3,3,1,1,1,1,1,3,3,0,3,3,1,1,1,1,2,3,3,1,3,1,3,3,1,3,2
1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,3,3,1,1,1,1,1,3,3,1,3,3,1,1,1,1,1,3,0,1,3,3,3,3,1,3,3
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,2,2,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,2,0,3,1,1,1,0,1,3,3,2,3,3,1,1,0,1,3,3,3,1,0,3,3,3,1,3,0
1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,2,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,3,0,2,1,1,1,1,0,3,3,3,3,2,1,1,1,1,3,3,3,1,3,3,0,3,0,2,3
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,3,3,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,3,2,1,1,1,1,1,3,3,3,3,1,1,1,1,1,2,3,3,1,0,1,3,3,1,3,1
0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,3,2,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,2,3,1,1,1,1,0,3,3,0,2,3,1,1,1,0,3,3,3,1,3,3,0,1,1,3,3
1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,3,0,2,1,1,1,1,1,3,3,3,3,3,1,1,1,1,3,3,3,1,0,3,1,3,1,2,3
1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,3,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,3,3,3,1,3,1,1,1,1,3,0,2,1,3,3,3,3,1,1,3
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,3,3,3,1,1,0,0,1,3,3,3,3,3,1,1,0,1,3,3,0,1,3,3,1,0,1,3,3
1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,3,3,3,1,0,1,1,1,3,3,3,3,3,1,1,1,1,3,3,3,1,3,0,3,1,1,2,3
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,3,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,3,3,1,1,1,1,1,3,3,3,3,3,1,1,1,1,3,1,0,1,3,3,3,0,1,2,3
0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,3,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,3,3,1,1,0,1,1,1,3,3,3,3,3,1,0,1,1,3,3,3,0,3,2,3,0,0,3,3
1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,2,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,3,3,0,1,1,1,0,1,3,3,3,2,3,1,1,1,1,3,3,3,1,3,3,3,2,0,0,3
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,2,0,3,1,1,1,1,1,3,3,3,3,3,1,1,0,1,3,3,2,1,3,3,3,0,1,3,2
0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,2,3,0,1,1,1,1,1,3,3,3,3,0,1,1,1,1,3,1,3,1,3,2,0,3,1,3,1
0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,2,3,3,1,1,1,1,0,3,3,3,3,3,1,1,1,1,3,2,3,1,0,3,3,1,1,3,3
1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,2,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,2,1,1,1,1,1,1,3,3,0,2,3,1,1,1,1,3,2,3,1,3,3,3,3,1,1,0
1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,3,3,2,1,1,1,1,0,3,3,3,3,2,1,1,1,1,3,3,0,0,3,2,3,0,1,3,1
1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,3,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,3,3,3,1,1,1,1,1,3,3,2,3,3,1,1,1,1,3,0,1,1,3,2,3,1,1,3,3
1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,3,2,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,3,2,1,1,1,0,1,3,3,3,3,2,1,1,0,1,3,3,3,1,3,1,0,3,1,2,3
0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,3,2,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,3,3,1,1,1,1,1,3,3,1,3,3,1,1,1,1,3,3,2,1,3,3,1,3,1,3,3
1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,3,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,3,3,1,1,1,1,1,3,3,3,3,2,1,1,1,1,3,3,0,1,1,2,3,3,1,3,0
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,3,3,0,1,1,1,0,1,3,2,3,3,3,1,1,1,1,3,3,3,1,1,0,3,3,1,3,0
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,2,3,3,1,1,1,0,1,3,3,3,3,3,1,1,0,1,3,0,3,1,3,2,3,3,0,3,0
1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,2,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,3,3,3,1,1,1,0,1,3,3,3,3,3,1,1,1,1,3,3,1,1,3,3,3,3,1,2,0
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,3,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,2,1,1,1,1,1,1,3,3,3,2,1,1,1,1,1,3,3,0,1,3,2,3,3,1,1,3
1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,2,3,3,1,1,1,1,0,3,3,0,3,3,1,1,1,1,3,3,2,0,3,0,3,3,0,3,2
0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,2,3,1,1,1,1,1,3,3,0,3,3,1,1,1,1,0,3,3,0,3,2,3,3,0,3,3
0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,3,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,2,1,1,1,1,1,3,3,0,3,3,1,1,1,1,0,3,3,0,3,2,3,3,1,3,1
1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,3,2,1,1,1,1,1,3,3,3,3,3,1,1,1,1,3,2,3,0,0,3,3,3,1,3,1
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,3,3,3,1,1,1,0,1,3,2,3,0,3,1,1,1,1,3,3,3,1,3,3,3,0,1,3,2
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,3,2,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,2,3,1,1,1,1,1,1,3,3,3,3,1,1,1,1,1,3,3,0,1,3,3,2,3,1,1,3
1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,3,2,0,1,1,1,1,1,3,3,3,2,3,1,1,1,1,3,3,3,0,3,3,3,3,1,2,0
1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,2,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,2,3,3,1,1,1,1,1,3,3,2,3,3,1,1,1,1,3,3,3,1,3,3,3,3,1,1,3
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,3,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,3,3,0,1,1,1,1,1,3,3,1,3,3,1,1,1,1,1,2,0,1,3,3,3,0,1,3,1
1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,2,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,3,3,3,1,1,1,0,1,3,3,3,3,0,1,1,1,1,3,3,3,1,0,1,3,3,1,2,0
0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,3,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,3,3,3,1,1,1,1,0,3,3,3,3,0,1,1,1,0,3,3,3,1,3,1,0,3,1,3,2
0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,3,3,3,1,1,1,1,0,3,3,0,2,3,1,1,1,0,3,3,3,1,3,3,3,3,1,1,0
0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,2,3,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,2,3,3,1,1,1,1,1,1,3,3,3,3,1,1,1,1,2,3,3,1,3,3,0,3,1,3,2
0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,3,0,2,1,1,1,1,1,3,3,3,3,2,1,1,0,1,3,0,3,1,3,3,3,2,1,1,0
0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,2,3,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,3,2,3,1,1,1,1,1,0,3,3,2,3,1,1,1,1,3,3,3,1,3,2,3,3,1,3,0
0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,2,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,3,0,3,1,1,1,1,0,3,3,3,3,2,1,1,1,0,3,3,3,1,0,3,3,3,0,3,2
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,2,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,3,3,1,1,1,1,0,3,3,0,3,3,1,1,1,1,2,3,1,1,3,3,3,0,1,3,1
1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,2,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,2,0,3,1,1,1,0,1,3,3,3,3,3,1,1,0,1,3,3,2,1,3,3,3,2,1,3,0
0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,2,3,0,1,1,1,0,1,3,3,3,3,0,1,1,1,1,3,3,3,1,2,3,0,3,1,1,3
1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,3,2,0,1,1,1,0,1,3,3,3,2,3,1,1,0,1,0,3,3,1,3,3,2,3,1,1,3
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,2,0,3,1,1,1,1,1,3,3,3,0,3,1,1,0,1,3,3,2,1,3,3,1,2,1,0,3
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,3,3,2,1,1,1,1,1,3,3,0,3,3,1,1,1,1,2,3,1,1,3,3,0,3,1,3,1
1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,2,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,3,3,3,1,1,1,1,1,3,3,3,3,3,0,1,0,1,3,3,3,1,3,3,3,3,0,3,2
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,3,3,3,1,1,1,1,1,3,3,0,3,3,1,1,1,0,3,3,3,1,3,3,3,3,0,2,3
0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,2,3,0,1,1,1,1,1,3,3,3,3,3,1,1,1,1,2,3,3,1,3,3,0,1,1,3,3
1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,3,2,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,3,3,0,1,1,1,1,1,3,3,3,3,2,1,1,1,1,0,3,3,1,3,1,2,3,1,3,3
1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,2,3,3,1,1,1,1,1,3,1,3,3,0,1,1,1,1,3,3,3,1,0,1,3,3,1,3,2
1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,2,0,3,1,1,1,1,1,3,3,2,0,3,1,1,0,1,2,3,3,1,3,0,3,3,0,3,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,2,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,2,3,1,1,1,1,1,3,3,3,3,0,1,1,1,1,2,3,3,0,3,3,3,0,0,3,3
1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,3,0,3,1,1,1,1,0,3,3,2,3,3,1,1,1,0,3,0,3,1,3,2,3,3,0,3,0
1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,3,3,2,1,1,1,1,1,3,0,3,3,2,1,1,1,1,3,3,3,0,3,3,3,3,0,3,2
1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,3,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,3,3,1,1,1,1,1,3,3,3,3,3,1,1,1,0,0,3,3,1,3,3,3,2,1,3,1
1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,3,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,3,3,1,1,1,1,1,3,3,2,3,3,1,1,1,0,3,3,3,1,3,0,3,2,1,3,3
1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,2,3,0,1,1,1,1,1,3,3,2,3,3,1,1,1,1,3,3,3,1,3,3,1,3,1,0,2
0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,2,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,3,3,1,1,1,0,1,3,3,3,3,2,1,1,0,1,3,3,3,1,3,3,1,3,1,3,3
0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,2,2,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,2,3,3,0,3,1,1,1,1,1,3,3,1,3,0,3,3,1,3,2
1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,2,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,3,3,3,1,1,0,1,1,3,3,3,3,3,1,1,1,1,3,3,3,0,3,3,0,3,1,3,2
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,3,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,2,3,1,1,1,1,1,3,1,0,3,3,1,1,1,1,2,3,3,1,3,3,3,3,0,3,2
0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,3,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,3,3,3,1,1,1,0,1,3,3,3,3,0,1,1,0,1,3,3,3,1,0,3,3,3,0,3,2
0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,2,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,3,2,0,1,1,1,0,1,3,3,3,2,0,1,1,1,1,3,3,3,0,3,0,3,2,0,3,3
1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,3,2,3,1,1,1,1,1,3,3,3,3,0,1,1,1,1,3,3,3,0,0,3,3,2,1,3,3
1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,2,2,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,3,3,3,1,1,1,1,1,3,3,3,1,0,1,1,1,1,3,3,3,1,0,2,3,3,1,3,2
0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,3,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,3,3,3,1,1,1,1,1,3,3,0,3,3,1,1,1,1,2,3,3,1,3,3,1,3,1,3,0
1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,2,3,3,1,1,1,1,1,3,1,0,3,3,1,1,1,1,3,3,2,1,3,0,3,2,0,3,3
0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,3,3,1,1,1,0,1,3,3,3,3,2,1,1,1,1,3,0,1,1,2,3,3,3,1,3,2
0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,0,2,1,1,1,1,1,3,3,3,0,2,1,1,1,1,1,3,3,1,2,3,3,3,1,0,1
1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,2,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,3,3,3,1,1,1,1,1,3,3,3,3,3,1,1,1,1,3,3,0,1,3,3,2,0,1,3,1
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,3,0,3,1,1,1,1,1,3,2,3,0,1,1,1,1,1,3,3,3,1,1,3,2,0,1,3,3
1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,3,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,3,2,3,1,1,1,0,1,3,3,3,3,3,1,1,1,1,3,3,3,1,0,3,3,3,1,2,0
1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,3,2,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,3,3,3,1,1,1,0,1,3,3,3,3,3,0,1,1,1,3,3,3,0,3,0,2,3,0,3,0
1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,2,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,3,3,2,1,1,1,1,1,3,3,3,0,3,1,1,1,1,2,3,3,1,1,0,3,3,1,3,3
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,3,3,3,1,1,1,0,1,0,3,3,2,3,1,1,1,1,3,3,3,1,3,3,1,3,1,3,0
1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,2,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,3,3,3,1,1,1,1,0,3,3,3,2,0,1,1,1,1,3,3,3,1,3,1,3,2,1,3,3
0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,2,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,3,3,3,1,0,1,1,1,3,3,3,3,3,1,0,1,0,3,3,3,1,3,0,3,3,0,3,3
1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,2,3,3,1,1,1,1,1,3,3,0,3,3,1,1,0,1,3,3,3,1,3,0,3,1,1,3,2
