0_2,1_2,2_2,3_2,4_2,5_2,6_2,7_2,8_2,9_2,10_2,11_2,12_2,13_4,14_4,15_4,16_4,17_4,18_2,19_2,20_2,21_2,22_2,23_2,24_2,25_4,26_4,27_2,28_4,29_2,30_4,31_4,32_4,33_4,34_4,35_2,36_4,37_4,38_4,39_2,40_2,41_4,42_4,43_2,44_4,45_4,46_2,47_4,48_4,49_4,50_4,51_4,52_2,53_2,54_2,55_4,56_2,57_2,58_2,59_2,60_2,61_2,62_4,63_2,64_4,65_4,66_2
1,0,0,1,0,1,1,1,1,1,0,1,1,3,3,1,2,0,1,1,1,0,1,1,1,0,1,0,1,1,3,3,3,2,3,1,0,2,3,1,1,0,3,1,3,3,1,0,3,3,1,2,1,1,0,3,1,1,0,0,0,0,0,1,1,3,1
0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,3,2,1,1,1,1,1,0,1,0,1,1,1,3,1,1,2,3,3,1,1,3,3,3,1,1,3,0,1,1,3,1,3,3,3,3,1,1,1,1,3,1,0,0,0,0,1,3,1,0,2,0
0,1,0,1,1,1,0,1,0,1,0,1,0,2,3,0,2,3,0,1,1,0,1,1,1,1,3,1,3,0,3,3,3,2,1,1,3,3,0,1,1,2,3,1,1,0,1,2,3,3,3,3,0,1,0,3,1,1,1,1,0,0,0,0,3,3,0
1,1,1,0,0,1,1,1,1,1,1,1,1,3,3,0,3,2,1,1,1,0,1,1,1,3,3,0,3,1,3,0,3,1,2,1,3,0,3,1,1,3,2,1,3,1,1,3,0,3,3,3,1,1,1,0,1,0,1,0,1,1,3,1,0,2,1
1,0,1,0,1,1,1,1,1,1,0,1,0,3,3,2,0,1,0,1,1,1,1,1,1,0,2,0,1,0,3,3,1,0,3,1,1,2,3,1,1,1,3,1,3,3,1,3,3,3,3,0,0,1,0,1,1,0,1,0,1,1,3,0,3,2,1
1,0,0,0,1,1,0,1,1,1,1,0,1,3,3,3,2,1,0,1,1,0,1,1,1,2,0,1,0,1,3,1,3,0,1,1,3,3,2,1,1,0,3,1,3,3,1,0,3,3,1,2,1,1,1,0,1,0,0,0,0,1,3,0,2,0,0
0,0,1,1,0,1,0,1,1,1,0,1,1,3,0,2,1,0,1,1,0,1,1,1,1,2,0,0,3,1,1,3,3,0,3,1,3,3,3,1,1,3,3,1,3,2,1,3,3,1,3,0,0,1,1,1,1,0,1,0,0,1,3,0,2,3,0
1,1,0,1,1,1,1,0,1,1,1,1,0,2,3,3,0,1,1,1,1,1,0,1,0,1,1,0,3,1,3,2,3,0,3,1,1,0,3,1,1,3,3,1,3,2,1,0,3,3,3,1,1,1,1,2,1,1,0,1,1,1,0,0,3,0,0
0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,3,0,3,1,1,1,0,1,1,0,3,1,1,3,0,1,3,3,3,3,1,3,3,0,1,1,3,3,1,1,3,1,3,2,3,0,1,0,1,0,3,1,1,0,0,1,0,3,1,2,3,1
1,1,1,0,1,1,1,0,0,1,0,1,0,3,3,0,3,3,1,0,1,1,1,1,1,2,0,1,3,1,0,2,3,3,3,1,0,3,3,1,1,1,3,1,3,3,1,0,2,3,3,3,0,1,1,3,1,1,1,0,0,0,2,1,3,3,0
0,1,1,0,1,1,0,1,0,1,1,1,0,3,2,3,3,3,1,0,1,1,0,1,0,3,1,1,1,1,0,3,3,3,1,1,3,3,3,1,1,2,3,1,3,0,1,2,1,3,3,0,1,1,1,3,1,1,1,1,0,0,3,1,2,1,1
0,1,1,1,1,1,1,0,0,1,1,1,1,2,3,3,2,3,1,0,1,1,1,1,1,3,0,1,1,1,2,3,0,3,3,1,3,3,2,1,1,1,3,1,3,3,1,1,3,0,3,2,1,1,1,3,0,0,0,1,1,1,2,1,1,0,1
1,0,1,1,0,1,1,1,0,1,0,1,1,2,3,1,3,0,1,1,1,1,0,1,1,0,1,1,0,1,2,3,1,3,0,1,3,3,3,1,1,3,0,1,3,3,1,3,3,1,2,3,1,1,0,3,1,0,1,0,1,0,1,1,2,0,1
1,0,1,1,1,1,1,0,1,1,1,1,1,1,3,2,1,3,1,1,1,1,0,1,1,2,0,1,1,1,3,3,3,3,1,1,3,2,0,1,1,3,2,1,1,0,1,3,3,1,3,1,0,1,1,3,1,0,1,0,1,1,2,0,3,3,0
1,0,0,0,1,1,1,1,1,1,0,1,1,3,0,3,3,2,1,1,1,0,1,1,1,0,2,1,1,0,3,1,3,0,1,1,3,3,3,1,1,3,3,0,1,3,1,3,3,1,3,2,1,1,1,3,1,1,0,1,0,1,0,1,3,1,1
0,0,1,1,1,0,1,1,1,1,1,0,1,0,2,3,0,3,1,0,1,1,0,1,1,2,1,1,0,1,3,2,3,0,3,1,3,0,1,1,1,3,3,1,3,1,1,2,3,3,3,0,1,1,1,1,0,0,0,0,0,1,0,0,3,2,0
1,0,1,1,1,1,1,1,0,1,1,1,1,3,3,2,1,0,1,1,0,1,1,1,1,1,3,1,1,1,0,2,3,3,0,1,2,3,1,1,1,3,3,1,3,3,1,2,1,0,3,0,1,1,0,3,1,1,0,0,1,0,0,1,2,0,1
1,0,1,1,1,1,1,1,1,1,0,1,1,3,2,3,3,2,1,0,1,1,0,1,0,1,1,1,0,1,2,0,3,3,3,1,3,2,1,1,1,3,3,1,3,3,1,2,3,3,1,0,1,1,1,2,1,1,0,0,1,1,0,0,3,3,0
0,0,0,1,1,1,1,1,1,1,1,0,1,3,0,1,3,3,1,1,1,1,0,1,1,2,3,1,1,1,0,1,3,3,3,1,1,3,3,1,0,3,3,1,3,3,1,1,3,2,0,3,1,1,0,3,1,0,1,1,1,1,2,1,0,3,1
0,0,0,0,0,1,0,1,1,1,0,1,1,2,3,3,3,0,1,1,0,1,1,0,1,2,3,0,3,1,1,2,3,3,0,1,1,3,3,1,1,3,3,1,0,2,1,3,3,3,3,3,0,1,1,3,1,0,1,1,0,0,0,0,3,0,1
1,1,0,0,0,1,1,1,1,0,1,1,1,1,3,2,3,0,1,1,1,1,1,0,0,3,1,1,1,1,0,1,3,3,3,1,3,0,1,1,1,3,3,1,3,3,1,1,3,2,3,3,0,1,1,1,1,0,1,0,1,1,3,1,2,0,0
0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,2,1,3,1,1,1,1,1,1,1,0,1,0,3,1,1,3,1,3,2,1,3,3,3,1,1,3,0,1,3,3,1,1,3,2,3,2,0,1,0,1,1,0,1,0,0,0,2,1,0,2,0
0,0,0,0,0,1,1,1,0,1,0,1,0,3,2,0,3,3,1,1,1,1,0,1,1,2,1,1,2,1,0,3,1,0,3,1,2,3,3,1,1,0,3,1,3,3,1,0,3,3,1,2,1,1,1,0,1,1,0,0,0,1,2,1,0,3,0
1,1,1,0,1,1,1,1,1,1,0,1,1,0,3,3,3,2,1,1,0,1,1,1,1,0,3,0,3,1,3,0,1,3,2,1,3,3,0,1,1,1,2,1,3,3,1,3,3,3,0,3,1,0,1,3,1,1,0,0,1,0,3,1,1,2,1
0,1,0,0,0,1,0,1,1,1,1,1,1,0,3,3,2,1,1,1,0,1,1,1,1,0,1,1,1,0,3,1,2,3,0,1,2,1,3,1,1,2,0,1,3,3,1,2,1,3,3,3,1,0,1,3,1,0,0,0,0,0,1,1,3,2,1
1,1,0,1,0,1,1,1,0,1,0,1,1,3,0,3,1,2,0,1,1,1,1,1,1,0,3,0,1,1,3,1,2,3,0,1,2,3,1,1,1,2,3,1,3,0,1,3,1,3,3,0,1,1,1,3,0,0,0,1,0,0,2,0,3,3,1
0,0,1,0,0,1,1,1,0,1,1,1,0,3,0,3,1,2,1,1,1,1,1,1,0,3,1,1,1,0,3,3,2,3,1,1,2,3,3,1,1,2,3,1,3,0,1,2,3,3,1,0,1,0,1,3,1,0,0,1,0,1,3,1,2,0,1
1,0,0,0,0,1,0,1,1,1,1,0,1,2,3,3,1,3,0,1,1,1,1,1,1,2,2,1,1,1,0,1,2,3,0,1,3,1,3,1,1,3,3,0,3,3,1,3,1,3,3,0,0,1,0,1,1,1,1,0,1,0,3,0,3,0,1
1,0,1,0,0,1,1,1,1,0,1,1,1,3,0,3,3,0,1,1,1,0,1,1,1,1,2,1,1,1,0,3,0,1,3,1,3,2,3,1,1,3,2,1,3,3,1,3,1,0,3,0,0,1,0,1,1,0,1,1,0,1,0,1,3,3,1
0,1,0,1,1,1,1,1,0,1,1,1,1,1,2,3,3,0,1,0,1,1,0,1,1,0,3,0,1,1,3,1,0,3,1,1,3,3,2,1,1,3,3,1,3,3,1,1,3,3,3,2,0,1,0,3,1,0,1,0,0,1,3,0,0,2,1
1,1,1,1,0,1,0,1,1,1,1,1,0,1,3,0,1,3,1,1,1,1,0,1,1,3,2,1,3,1,1,0,3,2,1,1,3,3,0,1,1,3,3,1,1,3,1,3,0,2,3,1,0,1,1,1,1,1,1,1,0,0,2,1,1,3,1
0,1,1,0,1,0,1,1,1,1,1,0,1,0,2,3,0,1,1,1,1,0,1,1,1,2,3,1,0,1,1,2,1,3,3,1,3,3,3,1,1,3,3,1,0,3,1,2,1,3,3,0,1,1,1,1,0,0,1,1,1,0,2,1,0,3,0
0,0,0,0,1,0,1,1,1,0,1,1,1,3,3,3,2,3,1,0,1,1,0,1,1,0,0,0,3,0,1,3,2,3,0,1,1,3,3,1,1,1,3,1,0,2,1,3,3,0,3,2,1,1,1,1,0,0,1,0,0,0,2,1,0,1,1
0,1,1,1,1,1,1,1,0,1,0,1,0,3,1,3,0,3,1,1,0,1,1,0,1,0,1,0,1,0,3,3,2,1,3,1,2,1,3,1,1,3,3,1,0,3,1,1,3,0,3,0,1,1,0,3,1,0,1,0,0,0,0,1,2,0,1
1,1,1,0,0,1,0,1,1,1,0,1,0,3,2,3,0,3,1,1,0,1,1,1,0,1,1,1,3,1,0,1,2,3,3,1,3,3,1,1,1,0,3,1,3,1,1,3,3,2,3,1,0,1,1,3,1,1,0,0,0,1,2,1,0,3,1
0,1,0,1,1,1,0,1,0,1,1,1,0,3,2,0,1,3,1,1,1,1,1,1,0,1,1,1,3,1,3,3,3,0,3,1,3,3,3,1,1,1,3,1,3,2,1,3,0,3,3,2,1,1,1,2,1,0,1,0,1,0,3,1,3,1,1
0,0,1,1,1,1,0,1,1,1,0,1,1,3,0,2,1,3,1,1,0,1,1,0,1,3,0,1,0,1,1,3,3,2,1,1,3,2,3,1,1,3,3,1,3,3,1,3,1,3,0,2,1,1,1,2,1,1,0,1,1,0,0,1,1,3,1
1,1,0,0,1,1,0,1,1,0,1,1,1,0,3,3,0,1,0,1,1,0,1,1,1,2,3,0,3,0,3,3,3,3,3,1,3,3,1,1,1,2,3,1,3,0,1,3,3,3,3,3,1,1,0,1,1,1,1,1,0,0,0,0,3,0,1
0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,2,1,0,1,1,1,0,1,1,1,1,3,1,3,1,1,3,2,3,0,1,3,3,3,1,1,3,1,1,3,3,1,0,2,3,3,3,1,1,1,0,1,0,1,1,0,0,2,0,3,0,0
0,1,1,1,1,1,0,1,0,1,1,1,0,0,2,3,0,2,1,1,0,1,1,1,1,1,3,1,0,1,2,0,1,2,0,1,1,3,3,1,1,3,3,1,3,3,1,1,0,2,3,2,0,1,0,3,1,0,1,1,0,0,0,0,2,0,1
1,0,0,0,1,0,1,1,1,1,1,0,1,3,2,3,3,2,0,1,1,1,1,1,0,3,1,1,1,1,0,3,3,1,3,1,3,0,3,1,1,3,3,1,2,3,1,0,3,2,3,3,1,0,1,1,1,1,1,0,0,1,1,1,3,2,1
1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,3,2,0,1,1,0,1,1,1,1,1,3,1,3,1,0,2,1,3,0,1,3,3,2,1,1,3,3,1,3,3,1,3,3,1,0,2,0,1,1,1,1,0,1,1,1,1,3,1,3,1,1
0,1,1,0,1,1,0,1,0,1,0,1,1,3,0,3,1,3,1,1,0,1,1,1,1,3,1,0,3,1,3,2,0,1,2,1,0,3,3,1,1,0,3,1,2,3,1,0,3,2,3,3,1,1,1,2,1,0,1,0,0,0,3,0,3,2,0
0,0,1,0,0,1,1,1,1,1,1,1,0,3,3,1,0,2,0,1,1,1,1,1,1,1,2,0,3,1,3,2,3,3,3,1,3,3,3,0,1,3,3,1,1,3,1,3,2,1,3,0,0,1,1,1,1,0,1,0,1,0,1,1,3,2,1
0,0,1,1,1,1,1,0,0,1,0,1,0,3,3,0,3,1,0,1,1,1,1,1,1,0,2,1,0,1,2,0,1,3,0,1,3,3,3,1,1,3,0,1,2,3,1,3,3,2,3,1,1,1,0,3,1,0,1,1,1,0,3,0,0,2,0
1,0,0,1,0,1,0,1,0,1,0,1,1,3,3,0,1,2,1,1,1,1,0,1,1,1,0,0,1,1,3,2,3,0,3,1,3,0,3,1,1,3,1,1,2,3,1,3,3,2,3,3,0,1,1,1,1,1,1,1,1,0,1,1,0,3,1
0,0,1,0,0,1,1,1,0,1,1,1,0,1,3,2,0,3,1,1,0,1,1,1,0,1,3,0,3,0,3,1,3,3,2,1,3,3,1,1,1,3,3,1,3,3,1,3,1,0,2,3,1,0,1,3,1,0,1,1,1,0,3,1,0,3,1
0,0,0,1,0,1,0,1,1,0,1,1,1,2,3,3,3,1,1,1,0,1,1,1,1,1,1,1,1,1,2,3,0,3,2,1,3,3,3,1,1,2,3,1,1,3,1,2,3,3,3,3,1,1,1,1,1,0,1,1,1,1,3,1,3,0,1
1,1,0,0,0,1,0,1,1,1,1,1,0,3,3,0,3,2,1,0,1,1,0,1,1,2,2,1,2,1,0,2,3,3,3,1,3,3,2,1,1,3,0,1,3,3,1,3,3,2,3,2,1,1,1,3,1,0,1,0,0,1,0,0,3,2,1
0,1,1,1,1,0,1,1,0,1,1,1,0,3,2,3,3,0,1,0,1,1,0,1,1,2,0,1,2,1,1,2,0,3,3,1,3,3,1,1,1,3,3,1,3,3,1,3,3,1,3,1,1,1,0,3,1,0,0,0,0,1,2,1,3,0,1
0,1,1,1,1,0,1,1,1,1,1,1,1,3,0,3,3,0,1,1,0,1,1,1,1,1,2,1,3,1,1,3,0,3,1,1,0,3,3,1,1,0,3,1,3,1,1,0,3,2,3,2,1,1,0,3,1,1,0,1,0,1,2,0,0,3,0
0,1,1,1,0,1,0,1,1,1,0,1,0,3,3,2,3,1,1,0,1,1,1,1,1,1,3,0,3,1,3,3,3,3,3,1,0,1,2,1,1,3,1,1,3,2,1,3,3,3,3,0,0,1,1,3,1,1,1,0,1,1,0,1,2,0,0
0,1,1,1,1,0,1,1,1,1,0,1,0,3,3,2,1,0,1,0,1,1,0,1,1,2,2,1,0,1,3,2,1,3,3,1,1,3,0,1,1,3,3,1,3,2,1,3,0,3,3,3,1,1,1,1,1,1,1,1,1,1,3,1,0,1,1
0,1,0,0,1,1,0,1,0,1,0,1,0,3,3,2,0,3,1,1,1,1,1,0,1,3,0,1,2,1,1,3,2,1,3,1,2,3,0,1,1,2,3,1,3,3,1,0,3,1,3,3,0,1,1,3,1,1,0,0,1,0,3,0,0,2,0
0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,3,1,0,1,1,0,1,1,0,1,3,0,1,2,1,0,1,2,3,0,1,3,3,1,1,1,3,0,1,3,3,1,2,3,3,3,1,1,1,0,1,1,0,0,1,0,1,0,1,3,2,0
1,1,1,1,1,1,1,1,0,1,1,1,1,3,3,3,1,2,1,1,1,0,1,1,0,3,3,1,2,1,3,3,0,1,3,1,3,1,3,1,1,3,3,1,3,3,1,3,3,0,2,0,1,1,0,1,1,1,0,0,1,0,0,0,2,0,0
1,0,1,0,1,1,1,1,1,1,1,1,1,3,0,1,2,0,1,1,1,1,1,0,1,0,0,1,3,0,1,3,0,3,3,1,1,3,2,1,1,1,0,1,3,3,1,1,2,3,3,3,1,1,1,1,1,0,1,0,1,1,1,1,0,3,1
1,1,0,0,0,1,0,1,1,1,1,1,0,1,3,0,2,3,1,1,1,1,0,1,0,3,3,1,2,1,3,0,2,3,3,1,3,0,3,1,1,2,3,1,3,1,1,2,0,3,3,1,1,1,1,3,1,0,1,0,0,0,3,1,2,3,0
0,0,1,1,0,1,1,1,1,1,0,1,1,3,1,3,3,1,1,0,1,1,0,1,1,3,1,1,0,1,3,1,3,3,3,1,1,2,3,1,1,1,3,1,0,3,1,3,3,0,3,2,1,0,1,3,1,1,1,1,1,1,2,0,0,2,0
1,1,0,1,1,0,1,1,0,1,1,1,0,3,2,0,3,2,1,1,1,1,1,1,1,0,1,0,1,1,3,3,2,0,3,1,3,0,3,1,1,2,3,1,1,3,1,3,0,3,3,3,1,1,1,2,1,0,1,1,0,0,2,1,3,1,1
1,0,0,0,1,1,1,1,1,1,0,1,1,1,3,0,2,3,1,1,1,0,1,1,1,2,1,1,0,1,2,3,3,3,0,1,3,3,3,1,1,3,3,1,1,3,1,0,3,1,3,2,1,1,0,1,1,0,0,1,0,1,0,1,3,3,0
1,0,1,0,1,1,0,1,0,1,0,1,1,3,3,2,3,3,0,1,1,0,1,1,1,1,2,1,3,1,1,2,3,3,0,1,3,3,2,1,1,3,3,1,3,1,1,0,3,3,3,3,1,1,1,1,1,1,1,0,0,0,2,1,0,1,1
0,1,1,0,1,1,1,0,1,0,1,1,1,3,0,3,3,3,1,1,0,1,1,1,1,0,1,0,3,0,1,3,3,1,3,0,3,1,3,1,1,3,1,1,3,3,1,3,0,3,3,2,1,1,0,3,1,1,0,0,0,0,3,0,3,2,0
1,1,0,0,0,1,1,1,1,1,1,1,0,1,3,2,1,3,1,1,1,1,0,1,1,3,2,0,3,0,3,3,1,0,3,1,3,3,3,1,1,3,3,1,3,0,1,3,3,2,1,0,1,1,1,0,1,0,0,1,0,0,0,1,2,0,1
0,1,0,1,1,1,1,1,0,1,0,1,0,3,2,1,3,0,1,1,1,1,1,0,0,3,3,1,2,1,0,2,3,1,3,1,3,0,3,1,1,3,2,1,3,3,1,3,0,3,3,3,1,1,1,1,1,1,1,0,1,0,2,0,3,2,0
1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,2,1,0,1,1,1,0,1,1,0,3,3,1,3,1,2,1,0,2,3,1,1,2,3,1,1,1,2,1,3,3,1,3,3,0,3,3,1,1,1,2,1,0,0,0,1,0,2,1,1,3,1
0,1,1,0,1,1,1,1,0,1,1,1,1,2,3,1,3,0,1,0,1,1,1,1,1,1,3,1,1,0,3,3,1,3,3,1,3,2,0,1,1,3,3,1,3,0,1,3,1,3,3,0,1,0,1,1,1,0,1,0,0,1,0,1,2,3,1
1,0,1,1,1,0,1,1,1,1,0,1,1,0,3,2,0,3,1,1,1,1,1,1,0,3,1,1,3,1,1,2,0,3,3,1,3,3,3,1,1,3,3,0,1,3,1,3,3,3,3,3,0,1,0,1,1,1,1,1,1,0,3,1,0,1,1
0,0,1,0,1,1,0,1,0,1,0,1,0,0,3,3,2,1,1,1,1,1,1,1,1,0,3,0,3,0,3,1,3,3,0,1,1,3,3,1,1,1,3,0,3,3,1,1,3,3,3,3,0,1,0,3,1,0,1,0,1,1,3,1,2,1,1
0,0,1,1,1,0,1,1,1,0,1,1,1,3,3,2,3,3,1,0,1,1,1,1,1,2,3,1,1,0,3,3,3,3,3,1,3,3,1,1,1,3,2,1,3,0,1,1,3,3,3,0,1,1,1,1,1,0,1,0,1,0,3,0,0,3,0
0,1,1,1,0,1,1,1,0,1,0,1,0,3,3,3,2,0,1,1,1,0,1,1,1,0,2,0,3,0,3,3,1,0,3,1,3,3,3,1,1,3,3,1,3,3,1,3,1,3,3,3,1,0,1,3,1,1,0,1,1,1,1,1,2,3,1
0,0,0,0,0,1,1,1,1,1,0,1,0,1,3,3,0,3,1,1,1,0,1,1,1,2,0,0,3,0,3,3,3,0,1,1,3,3,3,1,1,0,3,1,3,1,1,3,3,2,3,1,1,1,0,1,1,0,0,0,0,0,2,1,3,2,1
1,1,0,1,0,1,0,1,1,0,1,1,1,3,3,0,2,1,0,1,1,1,1,1,1,1,0,0,1,1,3,2,3,0,1,1,3,2,3,1,1,3,3,1,1,0,1,3,2,1,3,3,0,1,0,1,1,1,1,1,0,0,0,1,3,1,1
1,1,1,1,1,1,1,0,1,1,1,0,1,3,0,3,2,1,1,1,0,1,1,1,1,0,0,1,3,1,0,1,2,3,1,1,3,3,3,1,1,0,3,1,3,1,1,3,3,2,3,1,1,1,1,2,1,0,0,0,1,0,0,0,3,2,1
0,0,1,0,1,1,1,0,0,1,0,1,0,2,0,3,1,0,1,1,1,0,1,1,1,1,3,1,2,1,1,3,3,3,1,0,3,3,3,1,1,3,1,1,3,3,1,3,3,3,2,3,1,1,1,1,1,1,1,0,0,1,1,1,3,2,1
1,1,0,0,0,1,1,1,1,1,0,1,1,2,3,0,2,1,0,1,1,1,1,1,1,1,3,1,2,1,1,2,3,3,0,1,3,3,3,1,1,2,3,1,0,3,1,1,3,0,3,3,1,1,0,3,1,1,1,1,0,1,2,0,3,0,1
1,1,1,1,1,0,1,1,1,1,1,1,1,0,3,3,1,3,0,1,1,0,1,1,1,3,0,0,3,1,3,3,3,3,0,1,1,3,3,1,1,3,0,1,3,3,1,1,3,3,3,3,1,0,1,3,1,1,0,0,0,1,1,1,0,3,1
0,0,0,0,0,1,0,1,1,1,0,1,1,0,2,3,3,2,1,0,1,1,1,1,0,3,3,0,1,0,3,1,3,3,3,1,1,3,2,1,1,0,3,1,3,2,1,1,3,3,3,3,0,1,1,3,1,1,0,0,1,0,0,1,2,0,1
1,1,0,0,0,1,0,1,1,1,0,1,0,3,0,3,2,1,1,1,1,0,1,1,1,1,3,1,1,1,0,1,3,3,1,1,0,2,3,1,1,0,3,1,1,3,1,3,2,3,3,3,0,1,0,3,1,1,0,1,1,1,2,0,3,2,0
1,0,0,1,0,1,1,1,1,1,0,1,0,3,1,3,0,3,1,1,1,1,1,0,0,3,3,1,1,0,3,3,2,3,1,1,3,3,0,1,1,1,3,1,3,3,1,3,3,3,3,2,1,1,1,3,1,1,0,0,1,0,3,0,2,0,1
1,1,1,1,1,1,1,1,1,1,0,1,0,1,3,2,3,0,1,1,1,0,1,1,0,1,1,1,0,1,2,3,3,2,3,1,3,3,0,1,1,1,3,1,3,3,1,3,0,3,3,3,1,0,1,3,1,1,0,0,1,1,2,0,3,3,1
0,1,0,1,0,1,1,1,0,1,1,1,0,2,3,0,3,3,1,1,1,0,1,1,0,3,1,1,3,1,0,3,2,1,3,1,0,1,3,1,1,0,3,1,3,3,1,1,3,3,2,3,1,1,1,2,1,1,1,0,0,0,0,1,1,2,1
1,0,0,0,1,1,1,0,1,1,1,1,0,3,2,0,1,2,1,1,1,1,1,0,0,1,3,1,0,1,2,1,0,3,3,1,2,3,3,1,1,3,3,1,3,3,1,2,3,3,1,0,0,1,1,3,1,0,1,1,1,1,0,1,3,0,1
0,1,1,0,1,1,1,0,1,0,1,1,1,0,2,3,0,3,1,1,1,1,1,1,1,1,2,1,0,1,1,2,1,3,2,1,3,3,3,1,1,3,3,1,3,1,1,2,3,0,3,3,1,1,1,1,0,0,1,0,1,0,2,1,3,2,1
1,1,0,1,0,1,0,1,0,1,0,1,1,3,0,2,1,0,1,1,1,1,0,1,1,2,3,1,1,0,3,3,3,2,1,1,0,3,3,1,1,0,3,1,3,3,1,2,3,1,3,1,1,1,1,3,0,1,1,1,1,0,3,1,3,3,1
0,1,1,0,1,1,1,0,1,1,1,0,1,3,3,3,3,1,1,1,1,1,1,1,1,2,1,1,3,0,3,1,3,3,3,0,3,3,1,1,1,3,3,1,3,3,1,0,3,2,1,2,1,1,1,1,0,1,0,1,0,0,0,0,3,0,1
0,0,1,0,0,1,0,1,1,1,1,0,1,3,0,3,1,3,1,0,1,1,1,1,1,1,1,1,0,1,2,1,0,3,3,1,2,3,3,1,1,2,3,1,1,0,1,3,3,3,3,0,1,0,1,3,1,1,0,0,0,0,0,0,3,0,0
0,1,1,0,0,1,0,1,1,1,0,1,1,0,2,3,1,3,1,1,1,1,0,1,1,3,1,1,2,1,1,0,2,3,1,1,3,0,3,1,1,3,0,1,3,3,1,3,3,3,3,3,1,1,0,3,1,1,1,0,1,0,2,0,3,0,0
0,1,1,1,1,1,1,0,1,1,0,1,0,2,3,0,2,1,0,1,1,1,1,1,0,1,3,0,3,0,3,1,2,3,3,1,3,0,3,1,1,3,3,1,3,3,1,0,3,1,3,3,1,1,1,1,0,0,0,1,1,0,3,0,0,2,0
1,0,1,1,1,1,0,1,1,0,1,1,1,3,0,2,3,0,1,1,1,1,1,0,1,0,3,0,1,1,3,2,3,3,3,1,3,0,2,1,1,3,3,1,3,2,1,3,1,3,3,0,1,1,1,3,1,1,1,0,1,1,2,1,3,2,0
0,0,0,1,1,1,1,0,1,1,1,1,1,0,3,3,3,1,0,1,1,1,1,1,0,3,1,1,2,1,1,0,3,3,1,1,3,0,3,1,1,3,3,1,1,3,1,3,0,1,3,3,1,0,1,1,1,1,1,0,0,0,1,1,2,0,1
0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,3,3,2,1,1,1,1,1,1,1,1,1,0,3,1,3,3,2,3,0,1,2,3,3,1,1,2,3,1,0,3,1,3,3,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,2,1
0,0,0,0,1,1,1,1,0,1,1,1,0,3,1,2,3,3,1,1,1,0,1,1,1,2,0,1,0,1,1,2,3,3,2,1,0,3,3,1,1,3,3,1,2,3,1,3,3,1,3,1,1,1,1,2,1,1,0,1,0,0,2,0,0,2,0
0,1,0,1,1,1,1,1,0,1,0,1,1,3,3,2,3,1,0,1,1,1,1,1,1,0,3,0,3,0,3,3,0,1,3,1,3,3,3,1,1,0,3,1,2,1,1,3,3,3,3,1,0,1,1,3,1,1,0,0,0,0,3,0,0,3,1
0,0,0,0,1,1,1,1,0,1,0,1,0,3,3,0,3,2,1,1,1,1,1,0,1,2,0,0,3,1,1,2,0,3,1,1,3,3,2,1,1,3,3,1,3,3,1,0,1,3,3,3,1,1,0,3,1,1,0,1,1,1,2,0,3,3,0
1,0,1,1,1,1,1,1,1,1,0,1,0,3,2,1,0,3,1,1,1,1,1,0,1,0,0,1,2,1,3,1,3,0,3,1,2,0,3,1,1,3,3,1,1,3,1,3,0,3,3,3,1,1,1,1,0,0,1,1,0,1,2,0,3,0,0
0,1,0,1,0,1,1,1,0,1,0,1,1,3,0,3,1,3,1,1,1,1,0,1,1,2,2,1,3,0,3,1,3,2,3,1,3,1,0,1,1,3,1,1,3,3,1,3,3,3,3,0,0,1,1,1,1,1,0,1,1,1,2,0,0,3,1
0,0,0,1,1,1,0,1,1,0,1,1,1,0,2,3,1,2,0,1,1,1,1,1,1,0,2,1,2,1,0,1,0,3,2,1,3,3,3,1,1,3,3,1,2,3,1,1,0,3,3,2,1,0,1,3,1,0,0,1,0,0,0,0,3,0,1
0,0,1,1,1,0,1,1,1,0,1,1,1,2,3,3,2,3,0,1,1,1,1,1,0,3,3,0,3,0,3,1,3,3,0,1,2,3,1,1,1,2,3,1,3,3,1,2,3,3,0,3,1,1,0,3,1,1,0,0,0,0,2,0,0,3,0
0,0,1,0,0,1,0,1,1,1,1,1,0,1,2,3,1,3,1,1,1,0,1,1,0,1,3,0,1,1,3,2,1,3,3,1,1,3,3,1,1,1,3,1,3,0,1,1,3,3,3,0,0,1,0,3,1,1,1,0,0,1,3,0,3,3,1
1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,3,0,2,1,1,1,0,1,1,0,1,1,0,3,1,3,3,3,1,0,1,3,1,3,1,1,3,0,1,3,3,1,1,3,2,3,3,1,1,1,3,0,0,0,1,0,1,2,0,3,2,1
0,1,1,0,1,1,1,0,0,1,0,1,0,1,2,0,3,3,1,1,1,1,0,1,1,2,0,1,1,1,0,2,0,3,2,1,3,3,3,1,1,1,0,1,3,3,1,1,2,3,3,3,1,0,1,1,1,0,0,0,1,1,3,1,3,3,1
